systematic_name	common_name	cds_length	gc_content	status
YLL023C	POM33	837	0.4349	Verified
YLL022C	HIF1	1155	0.4658	Verified
YLL021W	SPA2	4398	0.4018	Verified
YLL020C	YLL020C	303	0.3333	Verified
YLL019C	KNS1	2211	0.4202	Verified
YLL019W-A	YLL019W-A	90	0.4778	Verified
YLL018C-A	COX19	294	0.4898	Verified
YLL018C	DPS1	1671	0.4434	Verified
YLL017W	YLL017W	309	0.4304	
YLL016W	SDC25	3144	0.368	
YLL015W	BPT1	4677	0.3686	Verified
YLL014W	EMC6	324	0.3889	Verified
YLL013C	PUF3	2637	0.4088	Verified
YLL012W	YEH1	1719	0.4159	Verified
YLL011W	SOF1	1467	0.381	Verified
YLL010C	PSR1	1281	0.4215	Verified
YLL009C	COX17	207	0.4203	Verified
YLL008W	DRS1	2256	0.41	Verified
YLL007C	LMO1	1995	0.3589	Verified
YLL006W-A	YLL006W-A	174	0.3678	Uncharacterized
YLL006W	MMM1	1278	0.3826	Verified
YLL005C	SPO75	2604	0.3318	Verified
YLL004W	ORC3	1848	0.3544	Verified
YLL003W	SFI1	2838	0.3658	Verified
YLL002W	RTT109	1308	0.3907	Verified
YLL001W	DNM1	2271	0.3787	Verified
YLR001C	YLR001C	2586	0.3693	Uncharacterized
YLR002C	NOC3	1989	0.3776	Verified
YLR003C	CMS1	873	0.3402	Verified
YLR004C	THI73	1569	0.4015	Verified
YLR005W	SSL1	1383	0.4085	Verified
YLR006C	SSK1	2136	0.4139	Verified
YLR007W	NSE1	1008	0.4157	Verified
YLR008C	PAM18	504	0.3869	Verified
YLR009W	RLP24	597	0.3853	Verified
YLR010C	TEN1	480	0.3583	Verified
YLR011W	LOT6	573	0.4241	Verified
YLR012C	YLR012C	297	0.367	Uncharacterized
YLR013W	GAT3	423	0.3995	Verified
YLR014C	PPR1	2712	0.3857	Verified
YLR015W	BRE2	1515	0.398	Verified
YLR016C	PML1	612	0.4265	Verified
YLR017W	MEU1	1011	0.4263	Verified
YLR018C	POM34	897	0.4392	Verified
YLR019W	PSR2	1191	0.4307	Verified
YLR020C	YEH2	1614	0.3829	Verified
YLR021W	IRC25	537	0.3985	Verified
YLR022C	SDO1	750	0.3773	Verified
YLR023C	IZH3	1629	0.3923	Verified
YLR024C	UBR2	5616	0.3552	Verified
YLR025W	SNF7	720	0.4014	Verified
YLR026C	SED5	1020	0.3971	Verified
YLR027C	AAT2	1254	0.4601	Verified
YLR028C	ADE16	1773	0.432	Verified
YLR029C	RPL15A	612	0.4346	Verified
YLR030W	YLR030W	789	0.4106	Uncharacterized
YLR031W	YLR031W	558	0.3441	Uncharacterized
YLR032W	RAD5	3507	0.3801	Verified
YLR033W	RSC58	1506	0.3493	Verified
YLR034C	SMF3	1419	0.3883	Verified
YLR035C	MLH2	2085	0.3842	Verified
YLR035C-A	YLR035C-A	3465	0.3752	
YLR036C	YLR036C	609	0.3399	Uncharacterized
YLR037C	PAU23	372	0.4677	Verified
YLR038C	COX12	249	0.4056	Verified
YLR039C	RIC1	3168	0.3456	Verified
YLR040C	AFB1	672	0.4271	Verified
YLR041W	YLR041W	318	0.3868	Uncharacterized
YLR042C	NFG1	483	0.3975	Verified
YLR043C	TRX1	309	0.4175	Verified
YLR044C	PDC1	1689	0.4547	Verified
YLR045C	STU2	2664	0.3964	Verified
YLR046C	YLR046C	810	0.3802	Uncharacterized
YLR047C	FRE8	2058	0.3848	Verified
YLR048W	RPS0B	756	0.4418	Verified
YLR049C	MLO50	1284	0.359	Uncharacterized
YLR050C	EMA19	483	0.4099	Verified
YLR051C	FCF2	651	0.381	Verified
YLR052W	IES3	750	0.396	Verified
YLR053C	NRS1	324	0.3704	Verified
YLR054C	OSW2	2172	0.3844	Verified
YLR055C	SPT8	1806	0.4767	Verified
YLR056W	ERG3	1095	0.4311	Verified
YLR057W	MNL2	2547	0.3804	Verified
YLR058C	SHM2	1407	0.4279	Verified
YLR059C	REX2	807	0.4833	Verified
YLR060W	FRS1	1785	0.4146	Verified
YLR061W	RPL22A	363	0.4518	Verified
YLR062C	BUD28	375	0.4267	Verified
YLR063W	BMT6	1095	0.3808	Verified
YLR064W	PER33	819	0.3639	Verified
YLR065C	SND2	543	0.3849	Verified
YLR066W	SPC3	552	0.3478	Verified
YLR067C	PET309	2895	0.3568	Verified
YLR068W	FYV7	453	0.3775	Verified
YLR069C	MEF1	2283	0.4021	Verified
YLR070C	XYL2	1068	0.4457	Verified
YLR071C	RGR1	3246	0.3666	Verified
YLR072W	LAM6	2079	0.4319	Verified
YLR073C	RFU1	600	0.4283	Verified
YLR074C	BUD20	498	0.4799	Verified
YLR075W	RPL10	663	0.4434	Verified
YLR076C	YLR076C	420	0.4405	Dubious
YLR077W	FMP25	1749	0.4128	Verified
YLR078C	BOS1	732	0.3907	Verified
YLR079W	SIC1	852	0.4319	Verified
YLR080W	EMP46	1332	0.3874	Verified
YLR081W	GAL2	1722	0.4222	Verified
YLR082C	SRL2	1176	0.3656	Verified
YLR083C	EMP70	2001	0.3793	Verified
YLR084C	RAX2	3660	0.3792	Verified
YLR085C	ARP6	1314	0.4087	Verified
YLR086W	SMC4	4254	0.3785	Verified
YLR087C	CSF1	8874	0.3749	Verified
YLR088W	GAA1	1842	0.3768	Verified
YLR089C	ALT1	1776	0.406	Verified
YLR090W	XDJ1	1377	0.4394	Verified
YLR091W	GEP5	879	0.4608	Verified
YLR092W	SUL2	2679	0.4169	Verified
YLR093C	NYV1	759	0.3834	Verified
YLR094C	GIS3	1506	0.4535	Verified
YLR095C	IOC2	2436	0.4236	Verified
YLR096W	KIN2	3441	0.3955	Verified
YLR097C	HRT3	1032	0.3653	Verified
YLR098C	CHA4	1944	0.3786	Verified
YLR099C	ICT1	1182	0.4662	Verified
YLR099W-A	MIM2	261	0.5287	Verified
YLR100W	ERG27	1041	0.415	Verified
YLR101C	YLR101C	393	0.3817	Verified
YLR102C	APC9	795	0.4176	Verified
YLR103C	CDC45	1950	0.3841	Verified
YLR104W	LCL2	393	0.4173	Uncharacterized
YLR105C	SEN2	1131	0.4032	Verified
YLR106C	REA1	14730	0.3771	Verified
YLR107W	REX3	1212	0.368	Verified
YLR108C	YLR108C	1455	0.3787	Verified
YLR109W	AHP1	528	0.4489	Verified
YLR110C	CCW12	399	0.5238	Verified
YLR111W	YLR111W	330	0.4788	Uncharacterized
YLR112W	YLR112W	417	0.4269	Uncharacterized
YLR113W	HOG1	1305	0.4307	Verified
YLR114C	AVL9	2292	0.3879	Verified
YLR115W	CFT2	2577	0.3768	Verified
YLR116W	MSL5	1428	0.43	Verified
YLR117C	CLF1	2061	0.3736	Verified
YLR118C	TML25	681	0.3979	Verified
YLR119W	SRN2	639	0.349	Verified
YLR120C	YPS1	1707	0.4347	Verified
YLR120W-A	YLR120W-A	99	0.3333	Verified
YLR121C	YPS3	1524	0.4908	Verified
YLR122C	YLR122C	375	0.416	Uncharacterized
YLR123C	YLR123C	327	0.4128	Dubious
YLR124W	YLR124W	342	0.3977	Dubious
YLR125W	YLR125W	408	0.4069	Uncharacterized
YLR126C	YLR126C	753	0.3891	Verified
YLR127C	APC2	2559	0.3474	Verified
YLR128W	DCN1	807	0.4064	Verified
YLR129W	DIP2	2829	0.3811	Verified
YLR130C	ZRT2	1266	0.421	Verified
YLR131C	ACE2	2310	0.4087	Verified
YLR132C	USB1	870	0.3839	Verified
YLR133W	CKI1	1746	0.4124	Verified
YLR134W	PDC5	1689	0.4227	Verified
YLR135W	SLX4	2244	0.3783	Verified
YLR136C	TIS11	855	0.4105	Verified
YLR137W	RKM5	1101	0.4696	Verified
YLR138W	NHA1	2955	0.4098	Verified
YLR139C	SLS1	1929	0.4137	Verified
YLR140W	YLR140W	324	0.4043	Dubious
YLR141W	RRN5	1089	0.5363	Verified
YLR142W	PUT1	1428	0.4118	Verified
YLR143W	DPH6	2055	0.3689	Verified
YLR144C	ACF2	2337	0.3855	Verified
YLR145W	RMP1	603	0.3814	Verified
YLR146C	SPE4	900	0.3889	Verified
YLR146W-A	YLR146W-A	186	0.414	Verified
YLR147C	SMD3	303	0.4092	Verified
YLR148W	PEP3	2754	0.3381	Verified
YLR149C	GID11	2190	0.384	Verified
YLR149C-A	YLR149C-A	84	0.3452	Dubious
YLR150W	STM1	819	0.4628	Verified
YLR151C	PCD1	1020	0.3765	Verified
YLR152C	YLR152C	1728	0.3866	Uncharacterized
YLR153C	ACS2	2049	0.4231	Verified
YLR154C	RNH203	330	0.4333	Verified
YLR154W-A	YLR154W-A	183	0.4863	Dubious
YLR154W-B	YLR154W-B	162	0.5	Dubious
YLR154W-C	TAR1	372	0.4597	Verified
YLR154W-E	YLR154W-E	201	0.3731	Dubious
YLR154W-F	YLR154W-F	138	0.3551	Dubious
YLR154C-G	YLR154C-G	147	0.5714	Uncharacterized
YLR154C-H	YLR154C-H	129	0.4884	Uncharacterized
YLR155C	ASP3-1	1086	0.4448	Verified
YLR156W	YLR156W	342	0.4795	Uncharacterized
YLR156C-A	YLR156C-A	129	0.4884	Uncharacterized
YLR157C	ASP3-2	1086	0.4448	Verified
YLR157W-D	YLR157W-D	210	0.4333	Uncharacterized
YLR157C-B	YLR157C-B	5265	0.385	
YLR157C-A	YLR157C-A	1320	0.4136	
YLR157W-E	YLR157W-E	162	0.5062	Uncharacterized
YLR157C-C	YLR157C-C	129	0.4884	Uncharacterized
YLR158C	ASP3-3	1086	0.4448	Verified
YLR159W	YLR159W	342	0.4795	Uncharacterized
YLR159C-A	YLR159C-A	129	0.4884	Uncharacterized
YLR160C	ASP3-4	1086	0.4448	Verified
YLR161W	YLR161W	342	0.4795	Uncharacterized
YLR162W	YLR162W	354	0.5537	Verified
YLR162W-A	RRT15	186	0.4032	Uncharacterized
YLR163C	MAS1	1386	0.3961	Verified
YLR163W-A	YLR163W-A	111	0.3514	Dubious
YLR164W	SHH4	504	0.4286	Verified
YLR165C	PUS5	762	0.3793	Verified
YLR166C	SEC10	2613	0.3264	Verified
YLR167W	RPS31	456	0.4254	Verified
YLR168C	UPS2	690	0.3841	Verified
YLR169W	YLR169W	351	0.4188	Dubious
YLR170C	APS1	468	0.3953	Verified
YLR171W	YLR171W	387	0.385	Dubious
YLR172C	DPH5	900	0.4267	Verified
YLR173W	TAG1	1824	0.4112	Verified
YLR174W	IDP2	1236	0.4191	Verified
YLR175W	CBF5	1449	0.3975	Verified
YLR176C	RFX1	2433	0.388	Verified
YLR177W	YLR177W	1884	0.4299	Uncharacterized
YLR178C	TFS1	657	0.4795	Verified
YLR179C	YLR179C	603	0.4826	Verified
YLR180W	SAM1	1146	0.4756	Verified
YLR181C	VTA1	990	0.3939	Verified
YLR182W	SWI6	2409	0.3744	Verified
YLR183C	TOS4	1467	0.396	Verified
YLR184W	YLR184W	345	0.3971	Dubious
YLR185W	RPL37A	264	0.4545	Verified
YLR186W	EMG1	756	0.4167	Verified
YLR187W	SKG3	3078	0.398	Verified
YLR188W	MDL1	2085	0.4144	Verified
YLR189C	ATG26	3594	0.3873	Verified
YLR190W	MMR1	1473	0.4128	Verified
YLR191W	PEX13	1158	0.4076	Verified
YLR192C	HCR1	795	0.4277	Verified
YLR193C	UPS1	525	0.4133	Verified
YLR194C	NCW2	762	0.4803	Verified
YLR195C	NMT1	1365	0.3802	Verified
YLR196W	PWP1	1728	0.4045	Verified
YLR197W	NOP56	1512	0.3651	Verified
YLR198C	YLR198C	357	0.3193	Verified
YLR199C	PBA1	828	0.3913	Verified
YLR200W	YKE2	342	0.3801	Verified
YLR201C	COQ9	780	0.3885	Verified
YLR202C	YLR202C	324	0.3272	Verified
YLR203C	MSS51	1308	0.432	Verified
YLR204W	QRI5	333	0.4505	Verified
YLR205C	HMX1	951	0.449	Verified
YLR206W	ENT2	1839	0.4399	Verified
YLR207W	HRD3	2499	0.4142	Verified
YLR208W	SEC13	891	0.4366	Verified
YLR209C	PNP1	933	0.4266	Verified
YLR210W	CLB4	1380	0.3819	Verified
YLR211C	ATG38	678	0.3348	Verified
YLR212C	TUB4	1419	0.4207	Verified
YLR213C	CRR1	1266	0.4471	Verified
YLR214W	FRE1	2058	0.3703	Verified
YLR215C	CDC123	1080	0.3963	Verified
YLR216C	CPR6	1113	0.3819	Verified
YLR217W	YLR217W	321	0.3676	Verified
YLR218C	COA4	450	0.4556	Verified
YLR219W	MSC3	2184	0.4432	Verified
YLR220W	CCC1	966	0.4296	Verified
YLR221C	RSA3	660	0.3758	Verified
YLR222C	UTP13	2451	0.3762	Verified
YLR222C-A	YLR222C-A	228	0.2632	Verified
YLR223C	IFH1	3255	0.3745	Verified
YLR224W	UCC1	1107	0.4002	Verified
YLR225C	YLR225C	1221	0.3636	Uncharacterized
YLR226W	BUR2	1185	0.3443	Verified
YLR227C	ADY4	1479	0.3347	Verified
YLR227W-A	YLR227W-A	1320	0.4121	
YLR227W-B	YLR227W-B	5265	0.3859	
YLR228C	ECM22	2442	0.4095	Verified
YLR229C	CDC42	573	0.4223	Verified
YLR230W	YLR230W	303	0.396	Dubious
YLR231C	BNA5	1359	0.4194	Verified
YLR232W	YLR232W	345	0.4203	Verified
YLR233C	EST1	2097	0.36	Verified
YLR234W	TOP3	1968	0.4868	Verified
YLR235C	YLR235C	396	0.5025	Dubious
YLR236C	YLR236C	321	0.5078	Uncharacterized
YLR237W	THI7	1794	0.4281	Verified
YLR238W	FAR10	1434	0.3682	Verified
YLR239C	LIP2	984	0.3791	Verified
YLR240W	VPS34	2625	0.3779	Verified
YLR241W	CSC1	2346	0.39	Verified
YLR242C	ARV1	963	0.3406	Verified
YLR243W	GPN3	816	0.3873	Verified
YLR244C	MAP1	1161	0.4065	Verified
YLR245C	CDD1	426	0.4437	Verified
YLR246W	ERF2	1077	0.402	Verified
YLR247C	IRC20	4668	0.3674	Verified
YLR248W	RCK2	1830	0.4038	Verified
YLR249W	YEF3	3132	0.4186	Verified
YLR250W	SSP120	702	0.3818	Verified
YLR251W	SYM1	591	0.3875	Verified
YLR252W	YLR252W	303	0.3663	Verified
YLR253W	CQD2	1707	0.4083	Verified
YLR254C	NDL1	567	0.4004	Verified
YLR255C	YLR255C	351	0.4758	Uncharacterized
YLR256W	HAP1	4506	0.4137	Verified
YLR256W-A	YLR256W-A	1320	0.4144	
YLR257W	YLR257W	963	0.4195	Verified
YLR258W	GSY2	2115	0.417	Verified
YLR259C	HSP60	1716	0.4324	Verified
YLR260W	LCB5	2061	0.3964	Verified
YLR261C	VPS63	324	0.3889	Verified
YLR262C	YPT6	645	0.3612	Verified
YLR262C-A	TMA7	192	0.4115	Verified
YLR263W	RED1	2481	0.3523	Verified
YLR264W	RPS28B	201	0.4577	Verified
YLR264C-A	YLR264C-A	114	0.307	Uncharacterized
YLR265C	NEJ1	1026	0.348	Verified
YLR266C	PDR8	2103	0.3576	Verified
YLR267W	BOP2	1710	0.3591	Uncharacterized
YLR268W	SEC22	642	0.3972	Verified
YLR269C	YLR269C	348	0.3563	Dubious
YLR270W	DCS1	1050	0.3857	Verified
YLR271W	CMG1	822	0.3613	Uncharacterized
YLR272C	YCS4	3528	0.3622	Verified
YLR273C	PIG1	1944	0.3611	Verified
YLR274W	MCM5	2325	0.3725	Verified
YLR275W	SMD2	330	0.3485	Verified
YLR276C	DBP9	1782	0.3597	Verified
YLR277C	YSH1	2337	0.3774	Verified
YLR278C	YLR278C	4023	0.3972	Uncharacterized
YLR279W	YLR279W	387	0.5271	Dubious
YLR280C	YLR280C	348	0.5862	Dubious
YLR281C	RSO55	465	0.5613	Verified
YLR282C	YLR282C	339	0.3953	Dubious
YLR283W	PUT7	942	0.3694	Uncharacterized
YLR284C	ECI1	840	0.3881	Verified
YLR285W	NNT1	783	0.378	Verified
YLR285C-A	YLR285C-A	168	0.2679	Uncharacterized
YLR286C	CTS1	1686	0.4093	Verified
YLR286W-A	YLR286W-A	132	0.4318	Verified
YLR287C	YLR287C	1065	0.3577	Uncharacterized
YLR287C-A	RPS30A	189	0.4233	Verified
YLR288C	MEC3	1422	0.403	Verified
YLR289W	GUF1	1935	0.3866	Verified
YLR290C	COQ11	831	0.3646	Verified
YLR291C	GCD7	1143	0.3858	Verified
YLR292C	SEC72	579	0.3886	Verified
YLR293C	GSP1	657	0.4186	Verified
YLR294C	YLR294C	327	0.3058	Verified
YLR295C	ATP14	372	0.4194	Verified
YLR296W	YLR296W	324	0.392	Uncharacterized
YLR297W	YLR297W	387	0.3928	Verified
YLR298C	YHC1	693	0.3939	Verified
YLR299W	ECM38	1980	0.4293	Verified
YLR299C-A	YLR299C-A	90	0.4222	Verified
YLR300W	EXG1	1344	0.4196	Verified
YLR301W	HRI1	732	0.3989	Verified
YLR302C	YLR302C	360	0.3861	Uncharacterized
YLR303W	MET17	1332	0.4137	Verified
YLR304C	ACO1	2334	0.4147	Verified
YLR305C	STT4	5700	0.384	Verified
YLR306W	UBC12	564	0.3777	Verified
YLR307W	CDA1	903	0.3965	Verified
YLR307C-A	DPA10	261	0.3755	Uncharacterized
YLR308W	CDA2	936	0.3868	Verified
YLR309C	IMH1	2733	0.3472	Verified
YLR310C	CDC25	4767	0.3705	Verified
YLR311C	YLR311C	345	0.3072	Dubious
YLR312C	ATG39	1194	0.3836	Verified
YLR312W-A	MRPL15	759	0.3926	Verified
YLR313C	SPH1	1590	0.3862	Verified
YLR314C	CDC3	1560	0.3808	Verified
YLR315W	NKP2	459	0.4401	Verified
YLR316C	TAD3	966	0.4441	Verified
YLR317W	YLR317W	432	0.4282	Verified
YLR318W	EST2	2652	0.3379	Verified
YLR319C	BUD6	2364	0.3879	Verified
YLR320W	MMS22	4362	0.37	Verified
YLR321C	SFH1	1278	0.3928	Verified
YLR322W	VPS65	312	0.3558	Verified
YLR323C	CWC24	777	0.4196	Verified
YLR324W	PEX30	1569	0.4156	Verified
YLR325C	RPL38	234	0.3932	Verified
YLR326W	YLR326W	720	0.4264	Uncharacterized
YLR327C	TMA10	258	0.4535	Verified
YLR328W	NMA1	1203	0.4023	Verified
YLR329W	REC102	792	0.3775	Verified
YLR330W	CHS5	2013	0.4168	Verified
YLR331C	JIP3	375	0.416	Verified
YLR332W	MID2	1128	0.4158	Verified
YLR333C	RPS25B	324	0.4414	Verified
YLR334C	YLR334C	378	0.3148	Dubious
YLR335W	NUP2	2160	0.406	Verified
YLR336C	SGD1	2697	0.3634	Verified
YLR337C	VRP1	2451	0.4892	Verified
YLR338W	OPI9	855	0.5029	Verified
YLR339C	YLR339C	549	0.4135	Dubious
YLR340W	RPP0	936	0.4476	Verified
YLR341W	SPO77	1431	0.3417	Verified
YLR342W	FKS1	5628	0.3914	Verified
YLR342W-A	YLR342W-A	171	0.3099	Uncharacterized
YLR343W	GAS2	1665	0.385	Verified
YLR344W	RPL26A	381	0.4252	Verified
YLR345W	YLR345W	1527	0.3779	Uncharacterized
YLR346C	CIS1	303	0.3795	Verified
YLR347C	KAP95	2583	0.4119	Verified
YLR347W-A	YLR347W-A	138	0.4855	Verified
YLR348C	DIC1	894	0.4866	Verified
YLR349W	YLR349W	504	0.4861	Verified
YLR350W	ORM2	648	0.4707	Verified
YLR351C	NIT3	873	0.4341	Verified
YLR352W	LUG1	2421	0.3751	Verified
YLR353W	BUD8	1809	0.4196	Verified
YLR354C	TAL1	1005	0.4219	Verified
YLR355C	ILV5	1185	0.4633	Verified
YLR356W	ATG33	591	0.4416	Verified
YLR357W	RSC2	2667	0.4027	Verified
YLR358C	YLR358C	561	0.4153	Uncharacterized
YLR359W	ADE13	1446	0.3956	Verified
YLR360W	VPS38	1317	0.3538	Verified
YLR361C	DCR2	1734	0.3962	Verified
YLR361C-A	YLR361C-A	294	0.398	Uncharacterized
YLR362W	STE11	2151	0.3835	Verified
YLR363C	NMD4	654	0.3379	Verified
YLR363W-A	YLR363W-A	255	0.3804	Verified
YLR364W	GRX8	327	0.4037	Verified
YLR365W	YLR365W	330	0.3636	Uncharacterized
YLR364C-A	YLR364C-A	120	0.425	Dubious
YLR366W	YLR366W	303	0.3663	Dubious
YLR367W	RPS22B	390	0.4051	Verified
YLR368W	MDM30	1794	0.369	Verified
YLR369W	SSQ1	1971	0.38	Verified
YLR370C	ARC18	534	0.4157	Verified
YLR371W	ROM2	4068	0.3847	Verified
YLR372W	ELO3	1035	0.3797	Verified
YLR373C	VID22	2703	0.3777	Verified
YLR374C	YLR374C	387	0.4729	Uncharacterized
YLR375W	STP3	1029	0.4665	Verified
YLR376C	PSY3	726	0.3719	Verified
YLR377C	FBP1	1044	0.4406	Verified
YLR378C	SEC61	1440	0.4597	Verified
YLR379W	YLR379W	372	0.4409	Dubious
YLR379W-A	YLR379W-A	270	0.4185	Uncharacterized
YLR380W	CSR1	1224	0.4592	Verified
YLR381W	CTF3	2199	0.3856	Verified
YLR382C	NAM2	2682	0.3982	Verified
YLR383W	SMC6	3342	0.3719	Verified
YLR384C	IKI3	4047	0.3931	Verified
YLR385C	SWC7	396	0.4318	Verified
YLR386W	VAC14	2640	0.3799	Verified
YLR387C	REH1	1296	0.3889	Verified
YLR388W	RPS29A	168	0.4345	Verified
YLR389C	STE23	3081	0.3879	Verified
YLR390W	ECM19	336	0.4435	Verified
YLR390W-A	CCW14	714	0.4846	Verified
YLR392C	ART10	1554	0.3681	Verified
YLR393W	ATP10	837	0.4265	Verified
YLR394W	CST9	1446	0.3811	Verified
YLR395C	COX8	234	0.3932	Verified
YLR396C	VPS33	2073	0.3681	Verified
YLR397C	AFG2	2340	0.4209	Verified
YLR398C	SKI2	3861	0.3833	Verified
YLR399C	BDF1	2058	0.4305	Verified
YLR399W-A	YLR399W-A	102	0.402	Dubious
YLR400W	YLR400W	471	0.4013	Dubious
YLR401C	DUS3	2004	0.4276	Verified
YLR402W	YLR402W	189	0.4444	Dubious
YLR403W	SFP1	2049	0.387	Verified
YLR404W	SEI1	855	0.3661	Verified
YLR405W	DUS4	1101	0.4223	Verified
YLR406C	RPL31B	339	0.4277	Verified
YLR406C-A	YLR406C-A	147	0.3401	Uncharacterized
YLR407W	GAG1	684	0.4269	Uncharacterized
YLR408C	BLS1	366	0.3661	Verified
YLR409C	UTP21	2817	0.3919	Verified
YLR410W	VIP1	3438	0.3903	Verified
YLR410W-A	YLR410W-A	1314	0.382	
YLR410W-B	YLR410W-B	5310	0.3691	
YLR411W	CTR3	723	0.3928	Verified
YLR412W	BER1	822	0.3662	Verified
YLR412C-A	YLR412C-A	204	0.3627	Uncharacterized
YLR413W	INA1	2025	0.4109	Verified
YLR414C	PUN1	789	0.4132	Verified
YLR415C	YLR415C	336	0.5268	Uncharacterized
YLR416C	YLR416C	396	0.4747	Dubious
YLR417W	VPS36	1698	0.4111	Verified
YLR418C	CDC73	1179	0.3885	Verified
YLR419W	YLR419W	4305	0.3677	Uncharacterized
YLR420W	URA4	1092	0.3993	Verified
YLR421C	RPN13	468	0.3846	Verified
YLR422W	DCK1	5796	0.3727	Verified
YLR423C	ATG17	1251	0.3421	Verified
YLR424W	SPP382	2124	0.3672	Verified
YLR425W	TUS1	3921	0.3734	Verified
YLR426W	TDA5	978	0.4335	Uncharacterized
YLR427W	MAG2	2010	0.405	Verified
YLR428C	YLR428C	342	0.3918	Verified
YLR429W	CRN1	1953	0.4286	Verified
YLR430W	SEN1	6693	0.3837	Verified
YLR431C	ATG23	1359	0.3826	Verified
YLR432W	IMD3	1569	0.4079	Verified
YLR433C	CNA1	1659	0.3882	Verified
YLR434C	YLR434C	381	0.294	Verified
YLR435W	TSR2	615	0.3886	Verified
YLR436C	ECM30	3822	0.383	Verified
YLR437C	DIF1	399	0.5338	Verified
YLR437C-A	YLR437C-A	225	0.5422	Verified
YLR438W	CAR2	1272	0.5197	Verified
YLR438C-A	LSM3	267	0.4981	Verified
YLR439W	MRPL4	957	0.4775	Verified
YLR440C	SEC39	2127	0.3775	Verified
YLR441C	RPS1A	765	0.4039	Verified
YLR442C	SIR3	2934	0.365	Verified
YLR443W	ECM7	1344	0.4115	Verified
YLR444C	YLR444C	300	0.4167	Dubious
YLR445W	GMC2	564	0.3777	Verified
YLR446W	NGK1	1299	0.378	Verified
YLR447C	VMA6	1035	0.3787	Verified
YLR448W	RPL6B	528	0.4356	Verified
YLR449W	FPR4	1176	0.4184	Verified
YLR450W	HMG2	3135	0.3936	Verified
YLR451W	LEU3	2658	0.3837	Verified
YLR452C	SST2	2094	0.3639	Verified
YLR453C	RIF2	1185	0.3477	Verified
YLR454W	FMP27	7884	0.3477	Uncharacterized
YLR455W	PDP3	912	0.364	Verified
YLR456W	YLR456W	612	0.335	Uncharacterized
YLR457C	NBP1	957	0.3856	Verified
YLR458W	YLR458W	378	0.3836	Dubious
YLR459W	GAB1	1182	0.3723	Verified
YLR460C	YLR460C	1128	0.4149	Uncharacterized
YLR461W	PAU4	360	0.4861	Verified
YLR462W	YLR462W	606	0.4125	Uncharacterized
YLR463C	YLR463C	549	0.4353	Uncharacterized
YLR464W	YLR464W	648	0.4552	Verified
YLR465C	BSC3	306	0.3987	Verified
YLR466W	YRF1-4	4146	0.4619	Verified
YLR466C-A	YLR466C-A	480	0.4562	Verified
YLR466C-B	YLR466C-B	114	0.4737	Dubious
YLR467W	YRF1-5	5388	0.4523	Verified
YLR467C-A	YLR467C-A	480	0.4562	Verified
YML133C	YML133C	4122	0.4558	Uncharacterized
YML133W-B	YML133W-B	480	0.4562	Uncharacterized
YML133W-A	YML133W-A	573	0.5044	Uncharacterized
YML132W	COS3	1137	0.3764	Verified
YML131W	YML131W	1095	0.3936	Verified
YML130C	ERO1	1689	0.373	Verified
YML129C	COX14	210	0.4333	Verified
YML128C	MSC1	1539	0.423	Verified
YML127W	RSC9	1743	0.4274	Verified
YML126C	ERG13	1473	0.3965	Verified
YML125C	PGA3	936	0.4391	Verified
YML124C	TUB3	1335	0.4442	Verified
YML123C	PHO84	1761	0.4151	Verified
YML122C	YML122C	378	0.4762	Uncharacterized
YML121W	GTR1	930	0.3817	Verified
YML120C	NDI1	1539	0.4276	Verified
YML119W	YML119W	1071	0.4108	Uncharacterized
YML118W	NGL3	1515	0.4132	Verified
YML117W	NAB6	3402	0.3898	Verified
YML116W-A	YML116W-A	300	0.45	Dubious
YML116W	ATR1	1626	0.3911	Verified
YML115C	VAN1	1605	0.405	Verified
YML114C	TAF8	1530	0.4288	Verified
YML113W	DAT1	744	0.4987	Verified
YML112W	CTK3	888	0.4302	Verified
YML111W	BUL2	2760	0.3678	Verified
YML110C	COQ5	921	0.4072	Verified
YML109W	ZDS2	2826	0.3977	Verified
YML108W	YML108W	315	0.3397	Verified
YML107C	PML39	1002	0.3892	Verified
YML106W	URA5	678	0.413	Verified
YML105C	SEC65	819	0.3932	Verified
YML104C	MDM1	3381	0.3508	Verified
YML103C	NUP188	4965	0.3394	Verified
YML102W	CAC2	1404	0.49	Verified
YML101C-A	YML101C-A	315	0.4889	Dubious
YML101C	CUE4	351	0.5157	Verified
YML100W-A	YML100W-A	171	0.4561	Uncharacterized
YML100W	TSL1	3294	0.4378	Verified
YML099W-A	YML099W-A	327	0.3853	Verified
YML099C	ARG81	2640	0.3913	Verified
YML098W	TAF13	501	0.4331	Verified
YML097C	VPS9	1353	0.3792	Verified
YML096W	YML096W	1575	0.3778	Verified
YML095C	RAD10	630	0.3603	Verified
YML094C-A	YML094C-A	399	0.386	Verified
YML094W	GIM5	489	0.3988	Verified
YML093W	UTP14	2697	0.3941	Verified
YML092C	PRE8	750	0.4227	Verified
YML091C	RPM2	3606	0.338	Verified
YML090W	YML090W	384	0.3047	Dubious
YML089C	YML089C	366	0.4508	Dubious
YML088W	UFO1	2004	0.3987	Verified
YML087C	AIM33	936	0.3974	Verified
YML086C	ALO1	1578	0.4068	Verified
YML085C	TUB1	1341	0.4295	Verified
YML084W	YML084W	306	0.3137	Dubious
