systematic_name	common_name	ensembl_transcript	cds_length	gc_content
ENSMUSG00000042845	Wfdc12	ENSMUST00000051272	255	0.5098
ENSMUSG00000013160	Atp6v0d1	ENSMUST00000013304	1053	0.5195
ENSMUSG00000051769	Wfdc15a	ENSMUST00000063251	240	0.5208
ENSMUSG00000008658	Rbfox1	ENSMUST00000249921	1557	0.5639
ENSMUSG00000018211	Wfdc15b	ENSMUST00000018355	240	0.5
ENSMUSG00000031328	Flna	ENSMUST00000033699	7941	0.5367
ENSMUSG00000040048	Ndufb10	ENSMUST00000045602	528	0.5511
ENSMUSG00000023755	Rhebl1	ENSMUST00000229348	564	0.516
ENSMUSG00000035443	Thyn1	ENSMUST00000213683	678	0.4764
ENSMUSG00000040132	Semg1	ENSMUST00000044953	1125	0.44
ENSMUSG00000006599	Gtf2h1	ENSMUST00000107644	1659	0.4406
ENSMUSG00000014602	Kif1a	ENSMUST00000190723	5373	0.5703
ENSMUSG00000002500	Rpl3l	ENSMUST00000170239	1221	0.5643
ENSMUSG00000029188	Slc34a2	ENSMUST00000094787	2091	0.5371
ENSMUSG00000003573	Homer3	ENSMUST00000110124	1077	0.6045
ENSMUSG00000027195	Hsd17b12	ENSMUST00000028619	936	0.4701
ENSMUSG00000031988	Vps26b	ENSMUST00000034470	1008	0.5159
ENSMUSG00000027692	Tnik	ENSMUST00000160307	4080	0.51
ENSMUSG00000029415	Sdad1	ENSMUST00000031364	2061	0.4794
ENSMUSG00000032497	Lrrfip2	ENSMUST00000239186	2166	0.4986
ENSMUSG00000000204	Slfn4	ENSMUST00000000208	1806	0.4502
ENSMUSG00000047026	Acsm4	ENSMUST00000047045	1740	0.5052
ENSMUSG00000058246	Krbox5	ENSMUST00000221266	273	0.5055
ENSMUSG00000050383	Svs3b	ENSMUST00000063132	795	0.4881
ENSMUSG00000028222	Calb1	ENSMUST00000029876	783	0.4317
ENSMUSG00000039628	Hs3st6	ENSMUST00000044922	1026	0.6413
ENSMUSG00000023000	Dhh	ENSMUST00000023737	1188	0.6473
ENSMUSG00000016998	Svs4	ENSMUST00000017142	339	0.4307
ENSMUSG00000042015	Wdr41	ENSMUST00000160115	1401	0.5696
ENSMUSG00000022999	Lmbr1l	ENSMUST00000023736	1467	0.5569
ENSMUSG00000017003	Svs3a	ENSMUST00000017147	795	0.4881
ENSMUSG00000030942	Thumpd1	ENSMUST00000033236	1050	0.4924
ENSMUSG00000020332	Meikin	ENSMUST00000094193	1302	0.4555
ENSMUSG00000027009	Itga4	ENSMUST00000099972	3096	0.4528
ENSMUSG00000057788	Ddx49	ENSMUST00000008004	1440	0.5715
ENSMUSG00000056978	Hamp2	ENSMUST00000217812	252	0.5317
ENSMUSG00000028223	Decr1	ENSMUST00000029877	1005	0.4697
ENSMUSG00000018986	Slfn3	ENSMUST00000214041	1920	0.4448
ENSMUSG00000005237	Dnah2	ENSMUST00000108659	13386	0.5354
ENSMUSG00000050440	Hamp	ENSMUST00000062620	249	0.5181
ENSMUSG00000058626	Capn11	ENSMUST00000120717	2142	0.5135
ENSMUSG00000004988	Fxyd4	ENSMUST00000204950	297	0.5387
ENSMUSG00000055681	Cope	ENSMUST00000066469	924	0.5833
ENSMUSG00000028224	Nbn	ENSMUST00000029879	2253	0.435
ENSMUSG00000054555	Adam12	ENSMUST00000067680	2709	0.5552
ENSMUSG00000041685	Fcho2	ENSMUST00000040340	2427	0.4314
ENSMUSG00000036026	Tmem63b	ENSMUST00000113523	2496	0.5581
ENSMUSG00000041153	Osgin2	ENSMUST00000037198	1650	0.4358
ENSMUSG00000023004	Tuba1b	ENSMUST00000077577	1353	0.5477
ENSMUSG00000029189	Sel1l3	ENSMUST00000031090	3411	0.5251
ENSMUSG00000041135	Ripk2	ENSMUST00000037035	1617	0.462
ENSMUSG00000058239	Usf2	ENSMUST00000058860	1038	0.606
ENSMUSG00000058301	Upf1	ENSMUST00000075666	3372	0.5774
ENSMUSG00000030134	Rasgef1a	ENSMUST00000203804	1494	0.5388
ENSMUSG00000072235	Tuba1a	ENSMUST00000097014	1353	0.5455
ENSMUSG00000017000	Svs6	ENSMUST00000017144	297	0.4377
ENSMUSG00000017004	Svs5	ENSMUST00000017148	366	0.5027
ENSMUSG00000043091	Tuba1c	ENSMUST00000058914	1347	0.5479
ENSMUSG00000017002	Slpi	ENSMUST00000109367	393	0.5471
ENSMUSG00000028226	Mmp16	ENSMUST00000029881	1821	0.4651
ENSMUSG00000023484	Prph	ENSMUST00000047104	1521	0.62
ENSMUSG00000075256	Cerkl	ENSMUST00000143974	1575	0.5048
ENSMUSG00000035992	Fnip1	ENSMUST00000046835	3495	0.4352
ENSMUSG00000042042	Csgalnact2	ENSMUST00000049344	1626	0.4539
ENSMUSG00000029417	Cxcl9	ENSMUST00000113093	378	0.4577
ENSMUSG00000061461	Smim20	ENSMUST00000147148	207	0.57
ENSMUSG00000038836	Agbl3	ENSMUST00000115016	3018	0.4261
ENSMUSG00000010721	Lmbr1	ENSMUST00000055195	1470	0.4374
ENSMUSG00000054874	Pcnx3	ENSMUST00000113615	6084	0.6009
ENSMUSG00000032783	Troap	ENSMUST00000230054	2004	0.5838
ENSMUSG00000023939	Mrpl14	ENSMUST00000024734	435	0.5816
ENSMUSG00000034701	Neurod1	ENSMUST00000041099	1071	0.5668
ENSMUSG00000078632	Lrrc37a	ENSMUST00000153273	9894	0.4617
ENSMUSG00000095675	Ccl21b	ENSMUST00000178864	399	0.5589
ENSMUSG00000094690	1600014C23Rik	ENSMUST00000178179	303	0.5842
ENSMUSG00000034239	Lrrc37	ENSMUST00000059279	10929	0.4311
ENSMUSG00000096717	Vmn2r98	ENSMUST00000170424	2571	0.3944
ENSMUSG00000063846	Tcstv7b	ENSMUST00000223770	540	0.5259
ENSMUSG00000025453	Nnt	ENSMUST00000099149	2505	0.5222
ENSMUSG00000027194	Ttc17	ENSMUST00000111238	3594	0.5042
ENSMUSG00000032498	Mlh1	ENSMUST00000035079	2280	0.4996
ENSMUSG00000094695	Gm21953	ENSMUST00000238203	261	0.6284
ENSMUSG00000031849	Comp	ENSMUST00000003659	2265	0.5969
ENSMUSG00000040899	Ccr6	ENSMUST00000164411	1101	0.4977
ENSMUSG00000093996	Spata31f1c	ENSMUST00000178192	3924	0.5112
ENSMUSG00000095234	Gm21586	ENSMUST00000238328	261	0.6284
ENSMUSG00000020945	Lyzl6	ENSMUST00000107014	444	0.4775
ENSMUSG00000022704	Qtrt2	ENSMUST00000239112	1245	0.5012
ENSMUSG00000094066	Spata31f1b	ENSMUST00000180201	3924	0.5112
ENSMUSG00000030994	D7Ertd443e	ENSMUST00000172947	2073	0.4945
ENSMUSG00000001076	C1ql4	ENSMUST00000064462	714	0.6317
ENSMUSG00000096596	Ccl21e	ENSMUST00000178168	399	0.5589
ENSMUSG00000038009	Dnajc22	ENSMUST00000061295	1017	0.5546
ENSMUSG00000046215	Rprml	ENSMUST00000057870	351	0.6581
ENSMUSG00000020946	Gosr2	ENSMUST00000021329	636	0.5204
ENSMUSG00000073468	Sft2d1	ENSMUST00000154553	477	0.4969
ENSMUSG00000033669	Zfp7	ENSMUST00000023179	2055	0.5192
ENSMUSG00000028456	Unc13b	ENSMUST00000207569	13170	0.4403
ENSMUSG00000003575	Crtc1	ENSMUST00000076615	1890	0.6164
ENSMUSG00000055041	Commd5	ENSMUST00000068407	672	0.5908
ENSMUSG00000018486	Wnt9b	ENSMUST00000018630	1077	0.6425
ENSMUSG00000018008	Cyth4	ENSMUST00000043069	1179	0.5564
ENSMUSG00000000125	Wnt3	ENSMUST00000000127	1065	0.6094
ENSMUSG00000046785	Epm2aip1	ENSMUST00000135807	1818	0.4961
ENSMUSG00000032384	Csnk1g1	ENSMUST00000206048	1383	0.4512
ENSMUSG00000055707	Klhl26	ENSMUST00000066597	1818	0.6238
ENSMUSG00000030935	Acsm3	ENSMUST00000106529	1866	0.4512
ENSMUSG00000022701	Ccdc191	ENSMUST00000178400	2649	0.4809
ENSMUSG00000034187	Nsf	ENSMUST00000103075	2232	0.5045
ENSMUSG00000055945	Prr18	ENSMUST00000069742	921	0.721
ENSMUSG00000116207	Nnt	ENSMUST00000223268	2505	0.5222
ENSMUSG00000067235	H2-Q10	ENSMUST00000068291	975	0.6051
ENSMUSG00000035964	Tmem59l	ENSMUST00000045286	1011	0.5915
ENSMUSG00000008859	Rala	ENSMUST00000009003	618	0.4563
ENSMUSG00000044145	1810024B03Rik	ENSMUST00000056146	600	0.4533
ENSMUSG00000024406	Pou5f1	ENSMUST00000025271	1056	0.5814
ENSMUSG00000016995	Matn4	ENSMUST00000103103	1872	0.6095
ENSMUSG00000007888	Crlf1	ENSMUST00000008032	1275	0.6353
ENSMUSG00000075054	Yae1d1	ENSMUST00000099735	648	0.4907
ENSMUSG00000058833	Rex1bd	ENSMUST00000075175	507	0.6114
ENSMUSG00000030110	Ret	ENSMUST00000032201	3345	0.5632
ENSMUSG00000001964	Emd	ENSMUST00000002029	777	0.5161
ENSMUSG00000039000	Ube3c	ENSMUST00000049453	3249	0.4614
ENSMUSG00000009734	Pou6f2	ENSMUST00000139064	2184	0.5623
ENSMUSG00000121927	LINC03051	ENSMUST00000249948	72	0.5556
ENSMUSG00000121926		ENSMUST00000249949	1065	0.5296
ENSMUSG00000050410	Tcf19	ENSMUST00000161012	789	0.5957
ENSMUSG00000061080	Lsamp	ENSMUST00000078873	1023	0.5161
ENSMUSG00000040312	Cchcr1	ENSMUST00000173903	2601	0.5886
ENSMUSG00000090137	Uba52	ENSMUST00000140679	384	0.5625
ENSMUSG00000008682	Rpl10	ENSMUST00000008826	642	0.5109
ENSMUSG00000041112	Elmo1	ENSMUST00000072519	2181	0.4833
ENSMUSG00000043460	Elfn2	ENSMUST00000229441	2469	0.6083
ENSMUSG00000061288	Taok3	ENSMUST00000111978	2694	0.5267
ENSMUSG00000018169	Mfng	ENSMUST00000018313	963	0.594
ENSMUSG00000047261	Gap43	ENSMUST00000102817	681	0.5565
ENSMUSG00000062421	Arf2	ENSMUST00000057921	543	0.4641
ENSMUSG00000027193	Api5	ENSMUST00000028617	1512	0.4537
ENSMUSG00000116673	A630089N07Rik	ENSMUST00000231741	1761	0.3612
ENSMUSG00000026272	Agxt	ENSMUST00000027491	1242	0.5709
ENSMUSG00000040822	1700123O20Rik	ENSMUST00000038539	426	0.5258
ENSMUSG00000022856	Tmem41a	ENSMUST00000023562	792	0.5707
ENSMUSG00000033170	Card10	ENSMUST00000164826	3210	0.6371
ENSMUSG00000019428	Fkbp8	ENSMUST00000075491	1209	0.6162
ENSMUSG00000114865	Cirop	ENSMUST00000224691	2097	0.5513
ENSMUSG00000044626	Liph	ENSMUST00000060673	1353	0.4848
ENSMUSG00000052435	Cebpe	ENSMUST00000064290	843	0.624
ENSMUSG00000018634	Crhr1	ENSMUST00000093925	1245	0.5703
ENSMUSG00000022180	Slc7a8	ENSMUST00000022787	1593	0.5424
ENSMUSG00000034159	Mab21l4	ENSMUST00000043718	1356	0.5782
ENSMUSG00000017007	Rbpjl	ENSMUST00000017151	1545	0.6078
ENSMUSG00000019088	Dnase1l1	ENSMUST00000019232	942	0.4958
ENSMUSG00000084989	Crocc2	ENSMUST00000138595	4914	0.6054
ENSMUSG00000049506	Sppl2c	ENSMUST00000107000	2070	0.5691
ENSMUSG00000112858	Rnf212b	ENSMUST00000218311	891	0.4747
ENSMUSG00000024409	Psors1c2	ENSMUST00000025273	405	0.6074
ENSMUSG00000086056	Gm4846	ENSMUST00000143922	1614	0.4771
ENSMUSG00000039518	Cdsn	ENSMUST00000044804	1683	0.5966
ENSMUSG00000037533	Rapgef6	ENSMUST00000101206	4827	0.4473
ENSMUSG00000049521	Cdc42ep1	ENSMUST00000059619	1227	0.6129
ENSMUSG00000039269	2300002M23Rik	ENSMUST00000044326	1047	0.5922
ENSMUSG00000043501	Lgals2	ENSMUST00000044584	390	0.5077
ENSMUSG00000038838	Vars2	ENSMUST00000043674	3180	0.6019
ENSMUSG00000051081	Gm4847	ENSMUST00000046662	1611	0.468
ENSMUSG00000017009	Sdc4	ENSMUST00000017153	594	0.5774
ENSMUSG00000057156	Homez	ENSMUST00000081162	1554	0.5135
ENSMUSG00000093930	Hmgcs1	ENSMUST00000179869	1560	0.4712
ENSMUSG00000004054	Map3k11	ENSMUST00000004156	2550	0.6243
ENSMUSG00000033128	Gga1	ENSMUST00000041587	1905	0.5974
ENSMUSG00000026560	Fmo9	ENSMUST00000027843	1617	0.4836
ENSMUSG00000030138	Bms1	ENSMUST00000032237	3852	0.4868
ENSMUSG00000072494	Ppp1r3e	ENSMUST00000177403	837	0.7443
ENSMUSG00000050587	Lrrc4c	ENSMUST00000135431	1920	0.4656
ENSMUSG00000089682	Bcl2l2	ENSMUST00000022806	579	0.6166
ENSMUSG00000070002	Ell	ENSMUST00000093454	1806	0.5858
ENSMUSG00000003660	Snrnp200	ENSMUST00000103220	6408	0.5115
ENSMUSG00000038462	Uqcrfs1	ENSMUST00000042834	822	0.5438
ENSMUSG00000019139	Isyna1	ENSMUST00000019283	1671	0.6068
ENSMUSG00000009995	Tafazzin	ENSMUST00000114180	789	0.5399
ENSMUSG00000024936	Kcnk7	ENSMUST00000052448	1029	0.6084
ENSMUSG00000092232	Gm20521	ENSMUST00000134077	999	0.5556
ENSMUSG00000025946	Pth2r	ENSMUST00000027083	1638	0.5024
ENSMUSG00000069255	Dusp22	ENSMUST00000095914	615	0.5138
ENSMUSG00000030145	Zfp248	ENSMUST00000069292	1728	0.4537
ENSMUSG00000022194	Pabpn1	ENSMUST00000150975	957	0.6134
ENSMUSG00000024937	Ehbp1l1	ENSMUST00000049295	5154	0.5731
ENSMUSG00000116069	Gm49510	ENSMUST00000134703	1788	0.5889
ENSMUSG00000001247	Lsr	ENSMUST00000001279	1782	0.5881
ENSMUSG00000022436	Sh3bp1	ENSMUST00000001226	2040	0.6005
ENSMUSG00000022855	Senp2	ENSMUST00000023561	1764	0.4637
ENSMUSG00000070003	Ssbp4	ENSMUST00000049908	1089	0.6474
ENSMUSG00000072623	Zfp9	ENSMUST00000161170	1362	0.467
ENSMUSG00000060568	Fam78b	ENSMUST00000156025	783	0.5837
ENSMUSG00000007827	Ankrd26	ENSMUST00000112830	5043	0.4626
ENSMUSG00000021356	Irf4	ENSMUST00000021784	1350	0.5444
ENSMUSG00000032383	Ppib	ENSMUST00000034947	648	0.5139
ENSMUSG00000025945	Crygf	ENSMUST00000027082	522	0.59
ENSMUSG00000062296	Trank1	ENSMUST00000078626	8997	0.5173
ENSMUSG00000026558	Uck2	ENSMUST00000053686	783	0.553
ENSMUSG00000045503	Sys1	ENSMUST00000109352	468	0.6175
ENSMUSG00000045613	Chrm2	ENSMUST00000172278	1398	0.4828
ENSMUSG00000045518	Onecut3	ENSMUST00000051773	1470	0.7272
ENSMUSG00000021357	Exoc2	ENSMUST00000222202	2862	0.4623
ENSMUSG00000029838	Ptn	ENSMUST00000101534	504	0.5198
ENSMUSG00000003341	Atp8b3	ENSMUST00000020383	4005	0.5448
ENSMUSG00000049988	Lrrc25	ENSMUST00000052437	891	0.587
ENSMUSG00000038665	Dgki	ENSMUST00000101532	3213	0.5412
ENSMUSG00000039452	Snx22	ENSMUST00000044711	576	0.5833
ENSMUSG00000038508	Gdf15	ENSMUST00000003808	909	0.6656
ENSMUSG00000056204	Pgpep1	ENSMUST00000070173	627	0.5997
ENSMUSG00000116165	Pdxp	ENSMUST00000089378	876	0.7146
ENSMUSG00000033581	Igf2bp2	ENSMUST00000100052	1776	0.5321
ENSMUSG00000001524	Gtf2h4	ENSMUST00000001565	1389	0.5817
ENSMUSG00000032500	Dclk3	ENSMUST00000111879	2370	0.5734
ENSMUSG00000090996	Gm20458	ENSMUST00000164863	234	0.641
ENSMUSG00000068220	Lgals1	ENSMUST00000089377	405	0.5531
ENSMUSG00000022199	Slc22a17	ENSMUST00000050772	1203	0.5977
ENSMUSG00000052428	Tmco1	ENSMUST00000195015	564	0.4645
ENSMUSG00000017720	Trp53tg5	ENSMUST00000017864	714	0.4622
ENSMUSG00000023027	Atf1	ENSMUST00000023769	807	0.5019
ENSMUSG00000003662	Ciao1	ENSMUST00000003759	1017	0.5595
ENSMUSG00000032382	Snx1	ENSMUST00000034946	1563	0.517
ENSMUSG00000031848	Lsm4	ENSMUST00000034311	414	0.6256
ENSMUSG00000032959	Pebp1	ENSMUST00000111973	627	0.5981
ENSMUSG00000030929	Eri2	ENSMUST00000150844	2064	0.4283
ENSMUSG00000034850	Tmem127	ENSMUST00000035871	714	0.5826
ENSMUSG00000110622	Iqcn	ENSMUST00000212436	4302	0.5825
ENSMUSG00000095026	Gm3336	ENSMUST00000179347	594	0.5539
ENSMUSG00000026687	Aldh9a1	ENSMUST00000028004	1554	0.5393
ENSMUSG00000032381	Ciao2a	ENSMUST00000034945	480	0.4792
ENSMUSG00000031842	Pde4c	ENSMUST00000239435	2133	0.6006
ENSMUSG00000045631	Tmprss12	ENSMUST00000096200	1008	0.5179
ENSMUSG00000066894	Vsig10	ENSMUST00000111967	1674	0.5854
ENSMUSG00000017734	Dbndd2	ENSMUST00000109350	474	0.5717
ENSMUSG00000032502	Stac	ENSMUST00000035083	1209	0.5376
ENSMUSG00000054619	Tmt1a	ENSMUST00000067752	732	0.571
ENSMUSG00000047417	Rexo1	ENSMUST00000057910	3639	0.6136
ENSMUSG00000058057	Tmt1a3	ENSMUST00000075420	732	0.5683
ENSMUSG00000034842	Art3	ENSMUST00000120416	1224	0.4788
ENSMUSG00000093789	Methig1	ENSMUST00000075675	792	0.5631
ENSMUSG00000032380	Dapk2	ENSMUST00000238682	1470	0.5272
ENSMUSG00000022203	Efs	ENSMUST00000022813	1680	0.6125
ENSMUSG00000026688	Mgst3	ENSMUST00000028005	459	0.5599
ENSMUSG00000056487	Tmt1a2	ENSMUST00000088142	732	0.5751
ENSMUSG00000052298	Cdc42se2	ENSMUST00000064104	252	0.5238
ENSMUSG00000093550	Higd1c	ENSMUST00000175683	288	0.5243
ENSMUSG00000040485	Lrrc52	ENSMUST00000036643	942	0.5106
ENSMUSG00000022858	Tra2b	ENSMUST00000161286	864	0.5023
ENSMUSG00000015843	Rxrg	ENSMUST00000015987	1389	0.55
ENSMUSG00000027367	Stard7	ENSMUST00000110375	1119	0.5353
ENSMUSG00000040770	Il25	ENSMUST00000037863	507	0.6174
ENSMUSG00000003534	Ddr1	ENSMUST00000119825	2733	0.6114
ENSMUSG00000023030	Slc11a2	ENSMUST00000023774	1704	0.5293
ENSMUSG00000046826	Fam187b	ENSMUST00000128384	1122	0.5339
ENSMUSG00000040759	Cmtm5	ENSMUST00000037814	468	0.5662
ENSMUSG00000019087	Atp6ap1	ENSMUST00000019231	1389	0.5306
ENSMUSG00000058325	Dock1	ENSMUST00000084488	5595	0.4915
ENSMUSG00000020268	Lyrm7	ENSMUST00000148070	312	0.4135
ENSMUSG00000038648	Creb3l2	ENSMUST00000041093	1563	0.5528
ENSMUSG00000040752	Myh6	ENSMUST00000081857	5814	0.5662
ENSMUSG00000038664	Herc1	ENSMUST00000042824	14577	0.473
ENSMUSG00000038641	Akr1d1	ENSMUST00000040987	975	0.4626
ENSMUSG00000076430	Hus1b	ENSMUST00000102943	828	0.5085
ENSMUSG00000035559	Mpv17l2	ENSMUST00000038626	600	0.6317
ENSMUSG00000020267	Hint1	ENSMUST00000020504	378	0.5185
ENSMUSG00000029833	Trim24	ENSMUST00000031859	3153	0.4843
ENSMUSG00000021360	Gcnt2	ENSMUST00000110191	1203	0.4871
ENSMUSG00000022867	Usp25	ENSMUST00000239066	3375	0.4637
ENSMUSG00000071001	Hrct1	ENSMUST00000095109	327	0.5994
ENSMUSG00000027368	Dusp2	ENSMUST00000028846	954	0.6447
ENSMUSG00000028475	Spaar	ENSMUST00000131248	225	0.5956
ENSMUSG00000031834	Pik3r2	ENSMUST00000034296	2166	0.609
ENSMUSG00000028476	Reck	ENSMUST00000030198	2913	0.5142
ENSMUSG00000017721	Pigt	ENSMUST00000103101	1746	0.5779
ENSMUSG00000026686	Lmx1a	ENSMUST00000111377	1146	0.5602
ENSMUSG00000035397	Klf16	ENSMUST00000038558	753	0.7105
ENSMUSG00000024939	Fam89b	ENSMUST00000099955	567	0.6561
ENSMUSG00000018411	Mapt	ENSMUST00000106989	2247	0.5883
ENSMUSG00000003346	Abhd17a	ENSMUST00000003436	930	0.6183
ENSMUSG00000038683	Pak1ip1	ENSMUST00000046951	1146	0.4895
ENSMUSG00000118125	Gm50387	ENSMUST00000160852	597	0.6198
ENSMUSG00000079478	Znrd2	ENSMUST00000025885	597	0.6198
ENSMUSG00000031833	Mast3	ENSMUST00000166004	3963	0.6177
ENSMUSG00000113949	Scamp4	ENSMUST00000079883	690	0.5826
ENSMUSG00000026110	Mgat4a	ENSMUST00000151952	1605	0.4523
ENSMUSG00000024940	Ltbp3	ENSMUST00000081496	3759	0.6222
ENSMUSG00000022848	Slc49a4	ENSMUST00000023554	1434	0.5607
ENSMUSG00000037353	Letmd1	ENSMUST00000037001	1080	0.5435
ENSMUSG00000027165	Iftap	ENSMUST00000111231	732	0.4331
ENSMUSG00000050503	Fbxl22	ENSMUST00000056890	708	0.661
ENSMUSG00000021361	Tmem14c	ENSMUST00000021790	342	0.5263
ENSMUSG00000032376	Usp3	ENSMUST00000127569	1560	0.4615
ENSMUSG00000015291	Gdi1	ENSMUST00000015435	1341	0.4929
ENSMUSG00000022849	Hspbap1	ENSMUST00000231579	1449	0.5148
ENSMUSG00000021363	Mak	ENSMUST00000225084	1938	0.4819
ENSMUSG00000053093	Myh7	ENSMUST00000102803	5805	0.5631
ENSMUSG00000028480	Glipr2	ENSMUST00000030202	462	0.5411
ENSMUSG00000034422	Parp14	ENSMUST00000042665	5451	0.4605
ENSMUSG00000113640	Adat3	ENSMUST00000038411	1047	0.6571
ENSMUSG00000070999	Ccin	ENSMUST00000095107	1764	0.5414
ENSMUSG00000035370	Gm49322	ENSMUST00000218067	1047	0.6571
ENSMUSG00000028478	Clta	ENSMUST00000107851	744	0.582
ENSMUSG00000001962	Fam50a	ENSMUST00000114160	1017	0.5044
ENSMUSG00000003345	Csnk1g2	ENSMUST00000079773	1326	0.5913
ENSMUSG00000029364	Wsb2	ENSMUST00000111959	1218	0.5542
ENSMUSG00000029830	Svopl	ENSMUST00000096040	1482	0.5263
ENSMUSG00000044636	Csrnp2	ENSMUST00000061457	1602	0.5874
ENSMUSG00000049502	Dtx3l	ENSMUST00000081933	2244	0.4996
ENSMUSG00000073804	Nps	ENSMUST00000097983	267	0.5019
ENSMUSG00000009733	Tfcp2	ENSMUST00000229581	1515	0.5228
ENSMUSG00000000791	Il12rb1	ENSMUST00000000808	2214	0.6012
ENSMUSG00000048377	Foxi2	ENSMUST00000238917	987	0.6393
ENSMUSG00000031398	Plxna3	ENSMUST00000004326	5616	0.5527
ENSMUSG00000050866	Clrn3	ENSMUST00000053716	678	0.4838
ENSMUSG00000024941	Scyl1	ENSMUST00000236978	2418	0.5798
ENSMUSG00000032373	Car12	ENSMUST00000071889	1062	0.5188
ENSMUSG00000034855	Cxcl10	ENSMUST00000038816	294	0.4966
ENSMUSG00000030924	Rexo5	ENSMUST00000106520	2277	0.448
ENSMUSG00000038600	Atp6v0a4	ENSMUST00000114908	2499	0.491
ENSMUSG00000022906	Parp9	ENSMUST00000114878	2490	0.4578
ENSMUSG00000032864	Rag2	ENSMUST00000044031	1581	0.4307
ENSMUSG00000034826	Nup54	ENSMUST00000038514	1530	0.4725
ENSMUSG00000061311	Rag1	ENSMUST00000078494	3120	0.4929
ENSMUSG00000061589	Dot1l	ENSMUST00000105336	4620	0.5868
ENSMUSG00000017723	Wfdc2	ENSMUST00000017867	522	0.5805
ENSMUSG00000026090	Cracdl	ENSMUST00000162875	3525	0.573
ENSMUSG00000002910	Arrdc2	ENSMUST00000002989	1221	0.6462
ENSMUSG00000052534	Pbx1	ENSMUST00000176540	1290	0.5395
ENSMUSG00000032375	Aph1b	ENSMUST00000034934	771	0.4916
ENSMUSG00000074596	Spint3	ENSMUST00000099097	264	0.5114
ENSMUSG00000007721	Ccdc124	ENSMUST00000007865	651	0.6206
ENSMUSG00000027164	Traf6	ENSMUST00000004949	1590	0.4962
ENSMUSG00000000792	Slc5a5	ENSMUST00000000809	1854	0.6149
ENSMUSG00000039191	Rbpj	ENSMUST00000037618	1578	0.4892
ENSMUSG00000028479	Gne	ENSMUST00000030201	2259	0.5294
ENSMUSG00000029829	Tmem213	ENSMUST00000031851	381	0.5984
ENSMUSG00000048787	Dcun1d3	ENSMUST00000059851	912	0.5055
ENSMUSG00000063455	D630045J12Rik	ENSMUST00000169256	5820	0.5567
ENSMUSG00000015289	Lage3	ENSMUST00000015433	444	0.5405
ENSMUSG00000045128	Rpl18a	ENSMUST00000054220	528	0.572
ENSMUSG00000074595	Wfdc6a	ENSMUST00000099096	408	0.4975
ENSMUSG00000015290	Ubl4a	ENSMUST00000155676	471	0.5435
ENSMUSG00000030922	Lyrm1	ENSMUST00000106518	366	0.4781
ENSMUSG00000053040	Aph1c	ENSMUST00000169282	774	0.4871
ENSMUSG00000017733	Eppin	ENSMUST00000103100	402	0.4726
ENSMUSG00000070533	Wfdc8	ENSMUST00000109339	1278	0.5368
ENSMUSG00000021835	Bmp4	ENSMUST00000074077	1224	0.5596
ENSMUSG00000000346	Dazap2	ENSMUST00000000356	504	0.5417
ENSMUSG00000049902	4921517D22Rik	ENSMUST00000061597	807	0.4857
ENSMUSG00000032806	Slc10a3	ENSMUST00000114146	1419	0.525
ENSMUSG00000036943	Rab8b	ENSMUST00000041139	621	0.4316
ENSMUSG00000019261	Map1s	ENSMUST00000019405	2919	0.6506
ENSMUSG00000053559	Smagp	ENSMUST00000066068	291	0.543
ENSMUSG00000121934	Gm8777	ENSMUST00000249955	3402	0.4741
ENSMUSG00000036781	Rps27l	ENSMUST00000127896	315	0.4349
ENSMUSG00000047749	Zc3hav1l	ENSMUST00000058524	888	0.6126
ENSMUSG00000021395	Spin1	ENSMUST00000095797	786	0.5025
ENSMUSG00000015222	Map2	ENSMUST00000239213	5967	0.4887
ENSMUSG00000031399	Fam3a	ENSMUST00000114141	711	0.5415
ENSMUSG00000048582	Gja3	ENSMUST00000061614	1251	0.5923
ENSMUSG00000050468	Astl	ENSMUST00000089673	1305	0.5387
ENSMUSG00000018412	Kansl1	ENSMUST00000106972	3297	0.508
ENSMUSG00000035278	Plekhj1	ENSMUST00000036805	492	0.5874
ENSMUSG00000046352	Gjb2	ENSMUST00000055698	678	0.5029
ENSMUSG00000029826	Zc3hav1	ENSMUST00000114900	2988	0.4973
ENSMUSG00000040055	Gjb6	ENSMUST00000039380	783	0.5134
ENSMUSG00000009687	Fxyd5	ENSMUST00000162733	555	0.5459
ENSMUSG00000021396	Nxnl2	ENSMUST00000021828	468	0.6325
ENSMUSG00000032370	Lactb	ENSMUST00000034929	1653	0.5124
ENSMUSG00000035439	Haus8	ENSMUST00000035960	1119	0.5505
ENSMUSG00000021947	Cryl1	ENSMUST00000022517	957	0.5465
ENSMUSG00000098112	Bin2	ENSMUST00000238935	1554	0.5637
ENSMUSG00000024786	Majin	ENSMUST00000113528	768	0.4935
ENSMUSG00000020211	Sf3a2	ENSMUST00000148665	1455	0.6261
ENSMUSG00000041773	Enc1	ENSMUST00000041623	1767	0.5331
ENSMUSG00000032503	Arpp21	ENSMUST00000162065	2427	0.5369
ENSMUSG00000063277	Gm10128	ENSMUST00000171360	615	0.426
ENSMUSG00000024784	Gpha2	ENSMUST00000025698	384	0.6016
ENSMUSG00000024777	Ppp2r5b	ENSMUST00000025695	1491	0.5614
ENSMUSG00000021876	Rnase4	ENSMUST00000022428	444	0.5293
